user_id,item_id,item_name,playtime_forever,posted_date,genres,title
76561198033429149,218230,PlanetSide 2,6596,2013-05-17,"['Action', 'Free to Play', 'Massively Multiplayer']",PlanetSide 2
memesyouneedemigotem,218230,PlanetSide 2,5307,2015-05-01,"['Action', 'Free to Play', 'Massively Multiplayer']",PlanetSide 2
5400540054005400,218230,PlanetSide 2,118215,2014-03-04,"['Action', 'Free to Play', 'Massively Multiplayer']",PlanetSide 2
danebuchanan,274170,Hotline Miami 2: Wrong Number,471,2015-11-20,"['Action', 'Indie']",Hotline Miami 2: Wrong Number
sphix,304930,Unturned,1637,2014-08-01,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198089779183,304930,Unturned,7182,2014-07-26,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198068953573,304930,Unturned,447,2014-07-08,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198071862339,304930,Unturned,1094,2014-07-16,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198063714964,304930,Unturned,3237,2015-10-21,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198049685127,304930,Unturned,3152,2014-07-29,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
hellotherem8,304930,Unturned,10132,2015-07-07,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198096045214,304930,Unturned,6761,2015-05-30,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
GoodbyeFriend,304930,Unturned,4119,2015-03-30,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
2nerdssemvida,304930,Unturned,2765,2015-08-29,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198092796694,304930,Unturned,211,2015-05-10,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198058253719,304930,Unturned,3687,2014-09-14,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198059542861,304930,Unturned,1048,2014-07-13,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
utarran,304930,Unturned,200,2014-07-26,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198075747225,304930,Unturned,2166,2015-02-18,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198059611709,304930,Unturned,1347,2014-07-26,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198101264317,304930,Unturned,429,2014-07-15,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Ocraze,304930,Unturned,3971,2014-07-13,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
dhansvid,304930,Unturned,2404,2015-12-27,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198068691029,304930,Unturned,176,2014-07-31,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
meaaaaaaat,304930,Unturned,3999,2014-08-11,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
harumbe911,304930,Unturned,2962,2014-08-01,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Spectre11,304930,Unturned,12401,2015-07-27,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Wolffeeder,304930,Unturned,5760,2015-06-19,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
LLARb,304930,Unturned,2102,2015-11-09,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
sesepe,304930,Unturned,209,2014-06-20,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
idwithautism,304930,Unturned,2326,2014-07-17,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
20041213,304930,Unturned,6402,2014-08-14,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
ComputerTheGamer,304930,Unturned,2257,2014-10-12,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198045633274,304930,Unturned,5220,2014-07-29,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
TheHolyPotato57,304930,Unturned,585,2015-03-25,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198075393320,304930,Unturned,2955,2014-07-21,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198057359314,304930,Unturned,5685,2014-08-19,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198059555148,304930,Unturned,4754,2014-08-03,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
DJKamBer,304930,Unturned,770,2014-07-14,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198093816684,304930,Unturned,1546,2015-01-23,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198134824579,304930,Unturned,4456,2015-02-13,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Rubbercube,304930,Unturned,2026,2015-09-06,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Rubbercube,304930,Unturned,2026,2015-09-06,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Hugh-Mungus,304930,Unturned,245,2014-07-27,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Rekoonoftherekoons,304930,Unturned,3947,2015-07-30,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198080125105,304930,Unturned,1193,2015-06-12,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
flame1312,304930,Unturned,19795,2015-01-24,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
jononopeavi,304930,Unturned,1608,2014-07-31,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198084461436,304930,Unturned,1172,2014-08-06,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198091448711,304930,Unturned,11203,2015-03-20,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
AutoKills,304930,Unturned,667,2014-07-14,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198070346631,304930,Unturned,347,2015-01-14,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198070346631,304930,Unturned,347,2015-01-14,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
paulooluap4,304930,Unturned,1123,2014-08-05,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
orangejuiceanddoobies,304930,Unturned,12,2014-09-08,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Nanaya_Shiki,304930,Unturned,4573,2014-08-02,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Cupcake53Creations,304930,Unturned,1627,2014-12-14,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198048709944,304930,Unturned,2110,2014-07-23,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198048709944,304930,Unturned,2110,2014-07-23,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198077570270,304930,Unturned,2403,2015-02-21,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198094411433,304930,Unturned,569,2014-08-15,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
kineticvine,304930,Unturned,3970,2015-12-04,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
thisisTAYZ,304930,Unturned,1322,2014-08-03,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198080561680,304930,Unturned,844,2014-08-16,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
FORTHMINGUTH,304930,Unturned,1742,2014-09-22,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
FORTHMINGUTH,304930,Unturned,1742,2014-09-22,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
shay181,304930,Unturned,1572,2015-10-06,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198064936176,304930,Unturned,180,2014-07-12,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198092623837,304930,Unturned,1963,2014-08-11,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
masterroach,304930,Unturned,9785,2014-07-18,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198093152725,304930,Unturned,41137,2014-07-18,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198061976252,304930,Unturned,1377,2014-07-15,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
killergamer1232,304930,Unturned,4309,2015-03-02,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198109510993,304930,Unturned,1604,2015-11-11,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198082863762,304930,Unturned,596,2014-08-08,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Teseduzko,304930,Unturned,196,2015-04-10,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
ilostmypokeballs,304930,Unturned,336,2014-07-24,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198058742898,304930,Unturned,112,2014-07-23,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198075023672,304930,Unturned,70,2015-01-24,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
ProfessorHashtag,304930,Unturned,2216,2014-09-17,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
keaty100,304930,Unturned,150,2014-07-26,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198063316459,304930,Unturned,333,2014-10-15,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198063316459,304930,Unturned,333,2014-10-15,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
RickIAm,304930,Unturned,1783,2014-07-08,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Tropic_Thunder_,304930,Unturned,3841,2015-01-07,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198077360732,304930,Unturned,5707,2014-07-19,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
martzeo,304930,Unturned,4492,2014-09-17,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198075806576,304930,Unturned,50234,2014-08-21,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198070361854,304930,Unturned,3309,2015-03-29,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
KUYCAT,304930,Unturned,3777,2014-10-31,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198067255082,304930,Unturned,1187,2014-07-18,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
bowedstar,304930,Unturned,4649,2015-03-21,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Vector3478,304930,Unturned,3271,2014-07-28,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
Vector3478,304930,Unturned,3271,2014-07-28,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
bullshitstories,304930,Unturned,1306,2014-12-19,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198055853962,304930,Unturned,2775,2014-08-16,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
megustapootis,304930,Unturned,45,2015-03-29,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
snakedog,304930,Unturned,7307,2015-09-27,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
76561198084581150,304930,Unturned,2244,2014-07-20,"['Action', 'Adventure', 'Casual', 'Free to Play', 'Indie']",Unturned
sphix,305260,Battle Islands,1184,2014-11-26,"['Free to Play', 'Simulation', 'Strategy']",Battle Islands
76561198123074348,305260,Battle Islands,634,2014-12-06,"['Free to Play', 'Simulation', 'Strategy']",Battle Islands
FDAOP,620,Portal 2,2115,2011-11-14,"['Action', 'Adventure']",Portal 2
76561198068953573,620,Portal 2,3035,2015-06-30,"['Action', 'Adventure']",Portal 2
spudkins,620,Portal 2,2890,2014-10-31,"['Action', 'Adventure']",Portal 2
Phoenixexe,620,Portal 2,917,2014-02-24,"['Action', 'Adventure']",Portal 2
Spectro189,620,Portal 2,2780,2014-06-28,"['Action', 'Adventure']",Portal 2
76561198059301330,620,Portal 2,2632,2013-11-26,"['Action', 'Adventure']",Portal 2
76561198070241712,620,Portal 2,352,2014-02-15,"['Action', 'Adventure']",Portal 2
CharlesSwan,620,Portal 2,1079,2014-02-22,"['Action', 'Adventure']",Portal 2
Scarffolfby,620,Portal 2,678,2014-01-13,"['Action', 'Adventure']",Portal 2
ckdkdo1,620,Portal 2,1012,2014-09-04,"['Action', 'Adventure']",Portal 2
joshtopolous,620,Portal 2,6374,2015-05-30,"['Action', 'Adventure']",Portal 2
76561198019644374,620,Portal 2,14744,2011-06-05,"['Action', 'Adventure']",Portal 2
ciborg2000,620,Portal 2,1744,2013-11-10,"['Action', 'Adventure']",Portal 2
TheEliteZero,620,Portal 2,1772,2013-07-03,"['Action', 'Adventure']",Portal 2
mansuca,620,Portal 2,579,2015-01-12,"['Action', 'Adventure']",Portal 2
migrated,620,Portal 2,1961,2014-08-19,"['Action', 'Adventure']",Portal 2
sploger,620,Portal 2,4162,2013-05-04,"['Action', 'Adventure']",Portal 2
sploger,620,Portal 2,4162,2013-05-04,"['Action', 'Adventure']",Portal 2
76561198074621665,620,Portal 2,909,2014-05-02,"['Action', 'Adventure']",Portal 2
dafishguy,620,Portal 2,2743,2014-12-26,"['Action', 'Adventure']",Portal 2
badsama,620,Portal 2,827,2012-05-09,"['Action', 'Adventure']",Portal 2
ScottieKillerBR,620,Portal 2,1173,2013-08-11,"['Action', 'Adventure']",Portal 2
Nanaya_Shiki,620,Portal 2,142,2014-04-23,"['Action', 'Adventure']",Portal 2
76561198064438745,620,Portal 2,909,2013-12-28,"['Action', 'Adventure']",Portal 2
kineticvine,620,Portal 2,243,2015-12-31,"['Action', 'Adventure']",Portal 2
yougotblehed,620,Portal 2,377,2012-09-15,"['Action', 'Adventure']",Portal 2
Shadowcyhte,620,Portal 2,1450,2015-03-20,"['Action', 'Adventure']",Portal 2
76561198091344363,620,Portal 2,2760,2014-04-22,"['Action', 'Adventure']",Portal 2
THE_DQ,620,Portal 2,1279,2013-12-27,"['Action', 'Adventure']",Portal 2
mario6345,620,Portal 2,2485,2014-01-08,"['Action', 'Adventure']",Portal 2
Vapas,620,Portal 2,1611,2014-06-29,"['Action', 'Adventure']",Portal 2
Andromnicus,620,Portal 2,2092,2013-12-23,"['Action', 'Adventure']",Portal 2
FDAOP,55230,Saints Row: The Third,1290,2011-11-14,['Action'],Saints Row: The Third
76561198041858423,55230,Saints Row: The Third,1380,2015-12-24,['Action'],Saints Row: The Third
76561198066778792,55230,Saints Row: The Third,1712,2014-05-03,['Action'],Saints Row: The Third
Droleee,55230,Saints Row: The Third,1609,2015-01-05,['Action'],Saints Row: The Third
Pineapplesarereallytasty,55230,Saints Row: The Third,4857,2013-08-26,['Action'],Saints Row: The Third
TheEliteZero,55230,Saints Row: The Third,3596,2013-08-07,['Action'],Saints Row: The Third
Khaooschannel,55230,Saints Row: The Third,2244,2014-05-11,['Action'],Saints Row: The Third
IISantaII,55230,Saints Row: The Third,26205,2013-01-11,['Action'],Saints Row: The Third
oopon,55230,Saints Row: The Third,723,2014-01-27,['Action'],Saints Row: The Third
tgpn,55230,Saints Row: The Third,3871,2013-12-08,['Action'],Saints Row: The Third
hoarbiscuit,55230,Saints Row: The Third,7086,2014-03-22,['Action'],Saints Row: The Third
jacobissick,55230,Saints Row: The Third,1152,2014-03-03,['Action'],Saints Row: The Third
killerhound53,55230,Saints Row: The Third,2207,2013-12-25,['Action'],Saints Row: The Third
lothersenpai,55230,Saints Row: The Third,1297,2014-12-29,['Action'],Saints Row: The Third
76561198026907324,314660,Oddworld: New 'n' Tasty,909,2015-10-07,"['Action', 'Adventure', 'Indie']",Oddworld: New 'n' Tasty
76561198051454344,360740,Downwell,782,2015-12-04,"['Action', 'Adventure', 'Indie']",Downwell
76561198062092163,270550,Yet Another Zombie Defense,49,2015-11-03,"['Action', 'Casual', 'Indie', 'Strategy']",Yet Another Zombie Defense
76561198061045044,270550,Yet Another Zombie Defense,70,2015-02-28,"['Action', 'Casual', 'Indie', 'Strategy']",Yet Another Zombie Defense
LordRascus,270550,Yet Another Zombie Defense,64,2015-06-29,"['Action', 'Casual', 'Indie', 'Strategy']",Yet Another Zombie Defense
Qzt,270550,Yet Another Zombie Defense,148,2014-12-14,"['Action', 'Casual', 'Indie', 'Strategy']",Yet Another Zombie Defense
TheMishdyHub,208650,Batman™: Arkham Knight,13949,2015-07-06,"['Action', 'Adventure']",Batman™: Arkham Knight
CharlesSwan,208650,Batman™: Arkham Knight,3480,2015-09-29,"['Action', 'Adventure']",Batman™: Arkham Knight
phyland,208650,Batman™: Arkham Knight,6311,2015-07-05,"['Action', 'Adventure']",Batman™: Arkham Knight
L0RDVAD3R,208650,Batman™: Arkham Knight,26785,2015-06-24,"['Action', 'Adventure']",Batman™: Arkham Knight
LegendTom,208650,Batman™: Arkham Knight,446,2015-07-23,"['Action', 'Adventure']",Batman™: Arkham Knight
Ahnoobs,208650,Batman™: Arkham Knight,4099,2015-09-17,"['Action', 'Adventure']",Batman™: Arkham Knight
Rwby_Rose,409160,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist",94,2015-12-06,"['Free to Play', 'Indie']","Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist"
76561198047304525,239070,Hammerwatch,1830,2014-08-12,"['Action', 'Adventure', 'Indie', 'RPG']",Hammerwatch
SuperExpertPlayer,20,Team Fortress Classic,410,2015-12-08,['Action'],Team Fortress Classic
TheGameAndWatch,20,Team Fortress Classic,27,2015-02-26,['Action'],Team Fortress Classic
sir_nickster,20,Team Fortress Classic,533,2015-01-12,['Action'],Team Fortress Classic
Scorpion1903,20,Team Fortress Classic,2906,2015-10-01,['Action'],Team Fortress Classic
SuperExpertPlayer,4000,Garry's Mod,4562,2015-12-08,"['Indie', 'Simulation']",Garry's Mod
SlaydenL,4000,Garry's Mod,33339,2014-02-06,"['Indie', 'Simulation']",Garry's Mod
76561197981571612,4000,Garry's Mod,23850,2014-01-29,"['Indie', 'Simulation']",Garry's Mod
76561197981571612,4000,Garry's Mod,23850,2014-01-29,"['Indie', 'Simulation']",Garry's Mod
76561198122280156,4000,Garry's Mod,14003,2015-02-13,"['Indie', 'Simulation']",Garry's Mod
pyrulito,4000,Garry's Mod,9681,2015-02-22,"['Indie', 'Simulation']",Garry's Mod
76561198085090114,4000,Garry's Mod,18208,2014-02-20,"['Indie', 'Simulation']",Garry's Mod
76561198041858423,4000,Garry's Mod,13436,2014-02-26,"['Indie', 'Simulation']",Garry's Mod
76561198143796448,4000,Garry's Mod,5185,2014-07-09,"['Indie', 'Simulation']",Garry's Mod
HarrisonSteam34,4000,Garry's Mod,44555,2015-05-16,"['Indie', 'Simulation']",Garry's Mod
NateFawkesRiver,4000,Garry's Mod,43355,2013-12-28,"['Indie', 'Simulation']",Garry's Mod
76561198107295649,4000,Garry's Mod,4581,2014-04-02,"['Indie', 'Simulation']",Garry's Mod
Officer_Bathtub,4000,Garry's Mod,46312,2014-08-03,"['Indie', 'Simulation']",Garry's Mod
gamername13,4000,Garry's Mod,1902,2014-11-17,"['Indie', 'Simulation']",Garry's Mod
76561198097638512,4000,Garry's Mod,83583,2014-07-13,"['Indie', 'Simulation']",Garry's Mod
76561198094831229,4000,Garry's Mod,11249,2014-05-03,"['Indie', 'Simulation']",Garry's Mod
CharlesSwan,4000,Garry's Mod,4001,2013-12-16,"['Indie', 'Simulation']",Garry's Mod
chokadokada,4000,Garry's Mod,27376,2015-03-10,"['Indie', 'Simulation']",Garry's Mod
76561198202443306,4000,Garry's Mod,503,2015-12-06,"['Indie', 'Simulation']",Garry's Mod
76561198077762687,4000,Garry's Mod,1404,2014-09-28,"['Indie', 'Simulation']",Garry's Mod
imkyle202,4000,Garry's Mod,6272,2015-01-01,"['Indie', 'Simulation']",Garry's Mod
76561198093838282,4000,Garry's Mod,36833,2014-04-13,"['Indie', 'Simulation']",Garry's Mod
76561198095322616,4000,Garry's Mod,30111,2014-01-15,"['Indie', 'Simulation']",Garry's Mod
keggles,4000,Garry's Mod,5492,2015-10-14,"['Indie', 'Simulation']",Garry's Mod
76561198065987818,4000,Garry's Mod,16090,2013-12-30,"['Indie', 'Simulation']",Garry's Mod
dead5,4000,Garry's Mod,1658,2014-08-14,"['Indie', 'Simulation']",Garry's Mod
UltimateAlloy,4000,Garry's Mod,58563,2013-11-07,"['Indie', 'Simulation']",Garry's Mod
76561198060557951,4000,Garry's Mod,28073,2014-09-14,"['Indie', 'Simulation']",Garry's Mod
allo121,4000,Garry's Mod,3463,2013-11-30,"['Indie', 'Simulation']",Garry's Mod
GoodbyeFriend,4000,Garry's Mod,118302,2015-03-20,"['Indie', 'Simulation']",Garry's Mod
76561198080581750,4000,Garry's Mod,3607,2013-12-07,"['Indie', 'Simulation']",Garry's Mod
LukasTrotacielos,4000,Garry's Mod,20523,2014-12-17,"['Indie', 'Simulation']",Garry's Mod
doyouevensmokeweed,4000,Garry's Mod,30167,2015-01-12,"['Indie', 'Simulation']",Garry's Mod
TheGameAndWatch,4000,Garry's Mod,21493,2014-09-03,"['Indie', 'Simulation']",Garry's Mod
76561198118582416,4000,Garry's Mod,3000,2014-09-11,"['Indie', 'Simulation']",Garry's Mod
rezmwashere,4000,Garry's Mod,25164,2014-02-12,"['Indie', 'Simulation']",Garry's Mod
76561198087574887,4000,Garry's Mod,13270,2015-02-13,"['Indie', 'Simulation']",Garry's Mod
giandeath,4000,Garry's Mod,3067,2014-06-25,"['Indie', 'Simulation']",Garry's Mod
TheGamingHeadcrab,4000,Garry's Mod,253631,2015-02-02,"['Indie', 'Simulation']",Garry's Mod
76561198095964304,4000,Garry's Mod,1192,2015-10-20,"['Indie', 'Simulation']",Garry's Mod
ckdkdo1,4000,Garry's Mod,22160,2014-12-07,"['Indie', 'Simulation']",Garry's Mod
cumtasteslikejelley,4000,Garry's Mod,75593,2013-11-27,"['Indie', 'Simulation']",Garry's Mod
TheWarpyro,4000,Garry's Mod,13264,2014-11-22,"['Indie', 'Simulation']",Garry's Mod
FakMuther1234,4000,Garry's Mod,50131,2015-10-04,"['Indie', 'Simulation']",Garry's Mod
FakMuther1234,4000,Garry's Mod,50131,2015-10-04,"['Indie', 'Simulation']",Garry's Mod
76561198071514612,4000,Garry's Mod,18403,2014-01-28,"['Indie', 'Simulation']",Garry's Mod
kikis17,4000,Garry's Mod,34315,2013-03-28,"['Indie', 'Simulation']",Garry's Mod
76561198019644374,4000,Garry's Mod,77530,2011-07-08,"['Indie', 'Simulation']",Garry's Mod
76561198065899297,4000,Garry's Mod,15929,2014-07-11,"['Indie', 'Simulation']",Garry's Mod
Yichenzbj,4000,Garry's Mod,2195,2015-04-25,"['Indie', 'Simulation']",Garry's Mod
Pineapplesarereallytasty,4000,Garry's Mod,4212,2013-08-26,"['Indie', 'Simulation']",Garry's Mod
76561198058948596,4000,Garry's Mod,3969,2015-07-13,"['Indie', 'Simulation']",Garry's Mod
76561198019297801,4000,Garry's Mod,44239,2014-03-10,"['Indie', 'Simulation']",Garry's Mod
thegoldencalfhazzaka,4000,Garry's Mod,42806,2013-06-21,"['Indie', 'Simulation']",Garry's Mod
KotaKuroGG,4000,Garry's Mod,3560,2015-12-25,"['Indie', 'Simulation']",Garry's Mod
TheEliteZero,4000,Garry's Mod,62369,2015-04-30,"['Indie', 'Simulation']",Garry's Mod
mansuca,4000,Garry's Mod,1920,2013-12-05,"['Indie', 'Simulation']",Garry's Mod
76561198068481390,4000,Garry's Mod,19465,2015-08-15,"['Indie', 'Simulation']",Garry's Mod
76561198048062725,4000,Garry's Mod,38248,2014-05-29,"['Indie', 'Simulation']",Garry's Mod
76561198044032335,4000,Garry's Mod,87908,2015-02-14,"['Indie', 'Simulation']",Garry's Mod
76561198044032335,4000,Garry's Mod,87908,2015-02-14,"['Indie', 'Simulation']",Garry's Mod
76561198070690126,4000,Garry's Mod,110146,2015-02-25,"['Indie', 'Simulation']",Garry's Mod
TheHolyPotato57,4000,Garry's Mod,20792,2013-10-11,"['Indie', 'Simulation']",Garry's Mod
76561198074843769,4000,Garry's Mod,3824,2014-02-23,"['Indie', 'Simulation']",Garry's Mod
CaptainCrytec,4000,Garry's Mod,1466,2013-12-26,"['Indie', 'Simulation']",Garry's Mod
76561198093209097,4000,Garry's Mod,33426,2015-07-19,"['Indie', 'Simulation']",Garry's Mod
pancakesss,4000,Garry's Mod,23911,2015-01-25,"['Indie', 'Simulation']",Garry's Mod
pancakesss,4000,Garry's Mod,23911,2015-01-25,"['Indie', 'Simulation']",Garry's Mod
76561198060617599,4000,Garry's Mod,38593,2014-08-25,"['Indie', 'Simulation']",Garry's Mod
76561198087951172,4000,Garry's Mod,88094,2014-06-08,"['Indie', 'Simulation']",Garry's Mod
95MAY,4000,Garry's Mod,70380,2013-12-06,"['Indie', 'Simulation']",Garry's Mod
caaake,4000,Garry's Mod,19766,2013-11-27,"['Indie', 'Simulation']",Garry's Mod
SWu3da9W,4000,Garry's Mod,15618,2013-12-24,"['Indie', 'Simulation']",Garry's Mod
Rubbercube,4000,Garry's Mod,9518,2014-10-08,"['Indie', 'Simulation']",Garry's Mod
Rubbercube,4000,Garry's Mod,9518,2014-10-08,"['Indie', 'Simulation']",Garry's Mod
xXPOTATOSLADXx,4000,Garry's Mod,54781,2013-11-16,"['Indie', 'Simulation']",Garry's Mod
MrInward,4000,Garry's Mod,3462,2014-09-30,"['Indie', 'Simulation']",Garry's Mod
Too_1337,4000,Garry's Mod,58660,2015-06-15,"['Indie', 'Simulation']",Garry's Mod
AzaZog,4000,Garry's Mod,14840,2014-02-18,"['Indie', 'Simulation']",Garry's Mod
AzaZog,4000,Garry's Mod,14840,2014-02-18,"['Indie', 'Simulation']",Garry's Mod
badsama,4000,Garry's Mod,10610,2011-07-28,"['Indie', 'Simulation']",Garry's Mod
76561198076683773,4000,Garry's Mod,7438,2014-07-12,"['Indie', 'Simulation']",Garry's Mod
GustavoExGX11,4000,Garry's Mod,10832,2014-01-17,"['Indie', 'Simulation']",Garry's Mod
76561198026239418,4000,Garry's Mod,7487,2012-09-06,"['Indie', 'Simulation']",Garry's Mod
76561198026239418,4000,Garry's Mod,7487,2012-09-06,"['Indie', 'Simulation']",Garry's Mod
Dacstar763,4000,Garry's Mod,11432,2013-12-13,"['Indie', 'Simulation']",Garry's Mod
mind_fucked,4000,Garry's Mod,7031,2014-08-21,"['Indie', 'Simulation']",Garry's Mod
equinox97,4000,Garry's Mod,3322,2013-02-08,"['Indie', 'Simulation']",Garry's Mod
76561198067127217,4000,Garry's Mod,552,2015-01-23,"['Indie', 'Simulation']",Garry's Mod
